Player,Team,Match-up,Date,W/L,Min,Pts,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Chris Boucher,TOR,@NOP,11/08/2019,W,14,5,1,6,16.7,0,1,0.0,3,4,75.0,3,5,8,1,1,1,0,2,4
Stanley Johnson,TOR,@NOP,11/08/2019,W,1,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-1
Marc Gasol,TOR,@NOP,11/08/2019,W,29,5,1,6,16.7,1,3,33.3,2,2,100,0,7,7,1,1,1,3,4,17
Nickeil Alexander-Walker,NOP,vs.TOR,11/08/2019,L,16,13,4,8,50.0,3,5,60.0,2,2,100,0,2,2,4,0,0,2,2,5
Norman Powell,TOR,@NOP,11/08/2019,W,29,18,6,10,60.0,2,4,50.0,4,5,80.0,0,4,4,0,0,0,1,2,28
Fred VanVleet,TOR,@NOP,11/08/2019,W,36,12,3,15,20.0,3,10,30.0,3,4,75.0,0,5,5,11,3,0,3,3,14
Josh Hart,NOP,vs.TOR,11/08/2019,L,17,2,1,9,11.1,0,6,0.0,0,0,-,0,2,2,0,0,0,0,2,-11
Derrick Favors,NOP,vs.TOR,11/08/2019,L,19,4,2,4,50.0,0,0,-,0,0,-,6,5,11,1,0,0,1,1,-10
Kenrich Williams,NOP,vs.TOR,11/08/2019,L,11,2,1,4,25.0,0,2,0.0,0,0,-,0,2,2,2,0,0,0,4,15
Jrue Holiday,NOP,vs.TOR,11/08/2019,L,30,16,6,13,46.2,1,4,25.0,3,5,60.0,1,5,6,6,3,0,2,0,-15
E'Twaun Moore,NOP,vs.TOR,11/08/2019,L,18,9,4,7,57.1,0,2,0.0,1,1,100,1,4,5,1,0,0,0,2,-10
OG Anunoby,TOR,@NOP,11/08/2019,W,30,21,7,13,53.8,5,7,71.4,2,2,100,2,5,7,4,1,1,1,2,12
Terence Davis,TOR,@NOP,11/08/2019,W,16,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,1,1,0,1,2,1
Pascal Siakam,TOR,@NOP,11/08/2019,W,39,44,17,28,60.7,5,10,50.0,5,5,100,3,7,10,4,0,0,4,4,6
Brandon Ingram,NOP,vs.TOR,11/08/2019,L,31,27,10,25,40.0,3,10,30.0,4,4,100,2,5,7,1,1,1,3,5,-25
Matt Thomas,TOR,@NOP,11/08/2019,W,12,3,1,2,50.0,1,2,50.0,0,0,-,1,1,2,0,1,0,2,3,-5
Malcolm Miller,TOR,@NOP,11/08/2019,W,5,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,1,-10
Jahlil Okafor,NOP,vs.TOR,11/08/2019,L,15,6,3,3,100,0,0,-,0,0,-,0,3,3,2,0,3,2,1,-13
Frank Jackson,NOP,vs.TOR,11/08/2019,L,18,13,5,12,41.7,2,5,40.0,1,2,50.0,2,0,2,1,1,0,2,3,-2
Jaxson Hayes,NOP,vs.TOR,11/08/2019,L,15,4,2,3,66.7,0,0,-,0,3,0.0,1,5,6,0,0,1,0,1,5
Jordan McRae,WAS,vs.CLE,11/08/2019,L,9,2,1,2,50.0,0,0,-,0,0,-,1,1,2,1,0,0,2,3,-11
Tristan Thompson,CLE,@WAS,11/08/2019,W,36,21,8,12,66.7,0,0,-,5,6,83.3,9,3,12,3,3,2,2,2,11
Troy Brown Jr.,WAS,vs.CLE,11/08/2019,L,19,3,1,8,12.5,1,2,50.0,0,0,-,5,1,6,1,2,0,3,2,-13
Thomas Bryant,WAS,vs.CLE,11/08/2019,L,34,23,11,16,68.8,0,3,0.0,1,2,50.0,3,5,8,4,1,1,3,2,-8
Moritz Wagner,WAS,vs.CLE,11/08/2019,L,14,8,4,6,66.7,0,1,0.0,0,0,-,2,6,8,0,0,3,1,4,-5
Larry Nance Jr.,CLE,@WAS,11/08/2019,W,21,4,1,2,50.0,0,0,-,2,2,100,1,6,7,1,1,1,0,0,0
Bradley Beal,WAS,vs.CLE,11/08/2019,L,39,20,8,21,38.1,3,9,33.3,1,2,50.0,1,4,5,9,0,0,4,3,-2
Darius Garland,CLE,@WAS,11/08/2019,W,32,15,6,11,54.5,1,2,50.0,2,2,100,1,1,2,6,2,0,2,1,13
Isaiah Thomas,WAS,vs.CLE,11/08/2019,L,29,11,5,9,55.6,1,4,25.0,0,0,-,0,2,2,5,0,0,3,3,-12
Cedi Osman,CLE,@WAS,11/08/2019,W,37,11,5,9,55.6,1,3,33.3,0,0,-,1,2,3,4,2,0,2,2,22
Collin Sexton,CLE,@WAS,11/08/2019,W,31,16,7,19,36.8,2,5,40.0,0,0,-,1,1,2,1,0,0,1,4,6
Ish Smith,WAS,vs.CLE,11/08/2019,L,19,7,3,4,75.0,1,1,100,0,0,-,0,1,1,3,0,0,0,1,-1
Kevin Love,CLE,@WAS,11/08/2019,W,29,16,3,6,50.0,0,3,0.0,10,13,76.9,2,10,12,2,0,2,3,3,4
Davis Bertans,WAS,vs.CLE,11/08/2019,L,26,5,2,10,20.0,1,8,12.5,0,0,-,0,3,3,0,0,1,0,1,4
Kevin Porter Jr.,CLE,@WAS,11/08/2019,W,21,13,5,11,45.5,0,3,0.0,3,3,100,0,3,3,0,1,0,1,1,2
CJ Miles,WAS,vs.CLE,11/08/2019,L,15,0,0,7,0.0,0,3,0.0,0,0,-,1,4,5,0,0,0,0,2,-2
Rui Hachimura,WAS,vs.CLE,11/08/2019,L,35,21,10,13,76.9,0,0,-,1,2,50.0,4,3,7,3,2,0,2,3,-15
Matthew Dellavedova,CLE,@WAS,11/08/2019,W,11,7,2,6,33.3,1,4,25.0,2,2,100,0,3,3,1,0,0,1,2,8
Jordan Clarkson,CLE,@WAS,11/08/2019,W,22,10,4,14,28.6,1,7,14.3,1,1,100,2,2,4,0,1,0,0,2,-1
Damion Lee,GSW,@MIN,11/08/2019,L,27,2,1,8,12.5,0,3,0.0,0,0,-,1,1,2,3,3,0,1,3,1
Omari Spellman,GSW,@MIN,11/08/2019,L,15,6,2,8,25.0,0,2,0.0,2,2,100,4,1,5,3,0,1,2,2,1
Marquese Chriss,GSW,@MIN,11/08/2019,L,13,8,4,6,66.7,0,0,-,0,0,-,1,2,3,2,1,0,2,3,-3
Jordan McLaughlin,MIN,vs.GSW,11/08/2019,W,15,3,1,4,25.0,0,2,0.0,1,1,100,0,3,3,0,1,0,2,2,-9
Ky Bowman,GSW,@MIN,11/08/2019,L,12,2,1,2,50.0,0,0,-,0,0,-,0,4,4,1,0,0,0,2,-1
Gorgui Dieng,MIN,vs.GSW,11/08/2019,W,8,3,1,3,33.3,0,0,-,1,1,100,0,1,1,1,0,1,1,0,0
Noah Vonleh,MIN,vs.GSW,11/08/2019,W,9,4,2,4,50.0,0,0,-,0,0,-,4,2,6,1,0,0,3,0,-6
Jarrett Culver,MIN,vs.GSW,11/08/2019,W,23,2,0,5,0.0,0,2,0.0,2,4,50.0,0,4,4,4,0,0,1,3,1
Karl-Anthony Towns,MIN,vs.GSW,11/08/2019,W,35,20,7,17,41.2,2,6,33.3,4,6,66.7,5,9,14,4,0,1,2,5,10
Eric Paschall,GSW,@MIN,11/08/2019,L,34,12,3,10,30.0,0,1,0.0,6,6,100,0,1,1,1,0,0,3,6,-9
Josh Okogie,MIN,vs.GSW,11/08/2019,W,32,14,5,10,50.0,1,3,33.3,3,4,75.0,5,2,7,1,2,1,2,5,5
Treveon Graham,MIN,vs.GSW,11/08/2019,W,33,8,4,7,57.1,0,1,0.0,0,0,-,1,2,3,2,2,0,3,1,1
Willie Cauley-Stein,GSW,@MIN,11/08/2019,L,25,4,2,5,40.0,0,0,-,0,0,-,2,6,8,0,1,3,2,2,-4
D'Angelo Russell,GSW,@MIN,11/08/2019,L,40,52,19,37,51.4,7,17,41.2,7,8,87.5,0,9,9,5,3,2,3,0,-2
Andrew Wiggins,MIN,vs.GSW,11/08/2019,W,45,40,17,33,51.5,2,7,28.6,4,8,50.0,1,4,5,7,0,3,0,4,13
Glenn Robinson III,GSW,@MIN,11/08/2019,L,42,6,3,7,42.9,0,0,-,0,0,-,3,4,7,2,2,0,2,4,-7
Robert Covington,MIN,vs.GSW,11/08/2019,W,36,17,5,15,33.3,2,10,20.0,5,5,100,2,9,11,0,5,3,1,2,12
Alec Burks,GSW,@MIN,11/08/2019,L,32,18,5,10,50.0,2,6,33.3,6,6,100,2,7,9,1,0,2,3,3,-2
Jordan Poole,GSW,@MIN,11/08/2019,L,25,9,3,10,30.0,1,6,16.7,2,2,100,0,1,1,0,2,1,2,1,-4
Jake Layman,MIN,vs.GSW,11/08/2019,W,30,14,6,13,46.2,2,5,40.0,0,0,-,2,3,5,0,0,1,3,1,3
Tobias Harris,PHI,@DEN,11/08/2019,L,33,13,6,14,42.9,0,2,0.0,1,2,50.0,1,9,10,4,2,2,1,2,-9
Kyle O'Quinn,PHI,@DEN,11/08/2019,L,8,11,5,6,83.3,1,1,100,0,1,0.0,0,1,1,2,0,0,1,3,8
James Ennis III,PHI,@DEN,11/08/2019,L,15,6,3,3,100,0,0,-,0,2,0.0,1,3,4,1,1,0,0,0,19
Joel Embiid,PHI,@DEN,11/08/2019,L,28,19,6,17,35.3,2,4,50.0,5,7,71.4,5,10,15,2,0,1,8,6,-10
Jamal Murray,DEN,vs.PHI,11/08/2019,W,37,22,10,18,55.6,1,3,33.3,1,1,100,1,5,6,11,1,2,2,2,16
Monte Morris,DEN,vs.PHI,11/08/2019,W,16,2,1,4,25.0,0,0,-,0,0,-,1,1,2,1,0,0,1,1,-7
Mike Scott,PHI,@DEN,11/08/2019,L,19,3,1,5,20.0,0,2,0.0,1,1,100,2,2,4,0,2,0,0,3,-1
Michael Porter Jr.,DEN,vs.PHI,11/08/2019,W,8,2,1,2,50.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-9
Josh Richardson,PHI,@DEN,11/08/2019,L,32,7,3,10,30.0,1,2,50.0,0,0,-,0,0,0,5,2,1,2,1,-2
Nikola Jokic,DEN,vs.PHI,11/08/2019,W,38,26,10,22,45.5,2,9,22.2,4,5,80.0,2,8,10,6,2,2,1,4,18
Paul Millsap,DEN,vs.PHI,11/08/2019,W,35,15,4,11,36.4,3,4,75.0,4,4,100,2,6,8,2,2,2,0,3,23
Trey Burke,PHI,@DEN,11/08/2019,L,18,5,2,7,28.6,1,2,50.0,0,0,-,0,1,1,3,0,1,0,0,10
Al Horford,PHI,@DEN,11/08/2019,L,31,8,3,12,25.0,2,7,28.6,0,2,0.0,2,8,10,4,1,2,1,3,-11
Torrey Craig,DEN,vs.PHI,11/08/2019,W,5,0,0,0,-,0,0,-,0,0,-,0,1,1,1,0,0,0,1,-5
Malik Beasley,DEN,vs.PHI,11/08/2019,W,7,2,1,2,50.0,0,0,-,0,0,-,0,1,1,1,0,0,1,0,-13
Jerami Grant,DEN,vs.PHI,11/08/2019,W,13,4,1,4,25.0,0,0,-,2,2,100,0,0,0,1,0,2,0,0,-20
Gary Harris,DEN,vs.PHI,11/08/2019,W,35,5,2,9,22.2,1,1,100,0,0,-,1,2,3,3,1,0,0,1,11
Mason Plumlee,DEN,vs.PHI,11/08/2019,W,10,2,1,3,33.3,0,0,-,0,2,0.0,0,3,3,1,2,2,3,3,-15
Will Barton,DEN,vs.PHI,11/08/2019,W,36,20,8,12,66.7,2,4,50.0,2,3,66.7,0,7,7,1,2,1,2,1,16
Furkan Korkmaz,PHI,@DEN,11/08/2019,L,25,12,4,5,80.0,3,3,100,1,2,50.0,0,2,2,1,0,0,2,1,-8
Raul Neto,PHI,@DEN,11/08/2019,L,30,13,5,7,71.4,3,3,100,0,0,-,0,2,2,6,0,1,2,0,-11
Maxi Kleber,DAL,vs.NYK,11/08/2019,L,29,8,3,6,50.0,2,5,40.0,0,0,-,1,4,5,0,1,0,0,1,-2
Dwight Powell,DAL,vs.NYK,11/08/2019,L,27,1,0,1,0.0,0,0,-,1,2,50.0,2,3,5,0,1,0,0,3,2
Luka Doncic,DAL,vs.NYK,11/08/2019,L,35,38,13,26,50.0,3,11,27.3,9,9,100,1,13,14,10,0,0,8,5,-5
Courtney Lee,DAL,vs.NYK,11/08/2019,L,5,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,4
Tim Hardaway Jr.,DAL,vs.NYK,11/08/2019,L,24,14,5,15,33.3,3,10,30.0,1,2,50.0,0,2,2,1,0,0,1,1,-6
Jalen Brunson,DAL,vs.NYK,11/08/2019,L,16,3,1,4,25.0,0,2,0.0,1,1,100,0,3,3,4,1,0,2,0,15
Justin Jackson,DAL,vs.NYK,11/08/2019,L,8,3,1,5,20.0,1,2,50.0,0,0,-,1,1,2,0,0,0,0,0,-13
Damyean Dotson,NYK,@DAL,11/08/2019,W,7,3,1,2,50.0,1,1,100,0,0,-,0,1,1,0,0,0,1,1,7
Kevin Knox II,NYK,@DAL,11/08/2019,W,15,6,2,4,50.0,2,2,100,0,0,-,0,3,3,0,0,0,0,0,-1
Delon Wright,DAL,vs.NYK,11/08/2019,L,26,2,1,5,20.0,0,2,0.0,0,0,-,1,3,4,2,0,1,1,1,-12
Marcus Morris Sr.,NYK,@DAL,11/08/2019,W,41,29,10,22,45.5,4,8,50.0,5,6,83.3,3,6,9,3,1,0,2,2,7
Julius Randle,NYK,@DAL,11/08/2019,W,36,21,7,16,43.8,2,8,25.0,5,8,62.5,1,7,8,4,1,0,4,2,8
Frank Ntilikina,NYK,@DAL,11/08/2019,W,38,14,5,12,41.7,4,5,80.0,0,0,-,2,4,6,4,4,3,1,3,5
RJ Barrett,NYK,@DAL,11/08/2019,W,35,3,1,9,11.1,0,1,0.0,1,6,16.7,0,8,8,4,0,0,1,3,-8
Taj Gibson,NYK,@DAL,11/08/2019,W,28,12,5,6,83.3,0,0,-,2,4,50.0,4,4,8,1,1,0,1,5,-5
Dorian Finney-Smith,DAL,vs.NYK,11/08/2019,L,22,3,1,4,25.0,1,4,25.0,0,0,-,1,2,3,1,0,0,0,1,-3
Kristaps Porzingis,DAL,vs.NYK,11/08/2019,L,36,28,11,22,50.0,4,8,50.0,2,3,66.7,0,9,9,0,0,5,1,6,-4
Seth Curry,DAL,vs.NYK,11/08/2019,L,13,0,0,0,-,0,0,-,0,0,-,0,0,0,0,1,0,0,3,4
Allonzo Trier,NYK,@DAL,11/08/2019,W,17,4,1,3,33.3,0,0,-,2,2,100,0,1,1,2,1,0,1,4,4
Bobby Portis,NYK,@DAL,11/08/2019,W,24,14,5,15,33.3,1,3,33.3,3,5,60.0,4,8,12,1,1,0,1,0,3
De'Aaron Fox,SAC,@ATL,11/08/2019,W,30,17,6,10,60.0,0,0,-,5,6,83.3,1,3,4,9,1,1,5,3,-4
Richaun Holmes,SAC,@ATL,11/08/2019,W,29,2,1,4,25.0,0,0,-,0,0,-,2,7,9,1,0,1,0,1,10
Jabari Parker,ATL,vs.SAC,11/08/2019,L,32,25,11,18,61.1,1,5,20.0,2,2,100,4,4,8,2,1,1,0,2,-5
Harry Giles III,SAC,@ATL,11/08/2019,W,8,4,1,2,50.0,0,0,-,2,2,100,0,1,1,0,0,1,0,1,2
Vince Carter,ATL,vs.SAC,11/08/2019,L,16,5,2,2,100,0,0,-,1,2,50.0,1,2,3,0,0,1,0,4,-1
DeAndre' Bembry,ATL,vs.SAC,11/08/2019,L,25,5,2,6,33.3,0,1,0.0,1,2,50.0,1,2,3,2,1,0,1,4,-3
Kevin Huerter,ATL,vs.SAC,11/08/2019,L,30,17,6,10,60.0,4,7,57.1,1,1,100,1,2,3,4,0,0,0,1,-1
Trevor Ariza,SAC,@ATL,11/08/2019,W,24,14,5,7,71.4,4,6,66.7,0,0,-,0,2,2,0,2,0,3,4,12
Harrison Barnes,SAC,@ATL,11/08/2019,W,36,16,5,10,50.0,2,4,50.0,4,6,66.7,3,1,4,4,2,0,0,2,14
Trae Young,ATL,vs.SAC,11/08/2019,L,40,30,12,22,54.5,3,10,30.0,3,3,100,2,0,2,12,5,0,5,0,-6
Buddy Hield,SAC,@ATL,11/08/2019,W,26,22,9,17,52.9,3,8,37.5,1,1,100,1,4,5,1,0,1,2,1,-4
Nemanja Bjelica,SAC,@ATL,11/08/2019,W,19,13,5,7,71.4,3,4,75.0,0,0,-,0,0,0,3,1,0,1,2,-2
Dewayne Dedmon,SAC,@ATL,11/08/2019,W,11,4,0,2,0.0,0,1,0.0,4,4,100,2,1,3,0,0,0,0,1,0
Tyrone Wallace,ATL,vs.SAC,11/08/2019,L,7,2,1,2,50.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-6
Bruno Fernando,ATL,vs.SAC,11/08/2019,L,10,2,1,2,50.0,0,0,-,0,0,-,0,3,3,0,0,0,2,1,8
Cam Reddish,ATL,vs.SAC,11/08/2019,L,22,7,3,8,37.5,1,2,50.0,0,0,-,0,1,1,1,1,1,1,2,-16
Alex Len,ATL,vs.SAC,11/08/2019,L,22,4,2,4,50.0,0,0,-,0,2,0.0,1,6,7,0,0,3,0,2,-11
Damian Jones,ATL,vs.SAC,11/08/2019,L,15,8,4,6,66.7,0,1,0.0,0,2,0.0,1,0,1,0,0,0,2,2,-10
Cory Joseph,SAC,@ATL,11/08/2019,W,29,9,4,8,50.0,1,2,50.0,0,0,-,0,4,4,4,0,2,1,2,11
Bogdan Bogdanovic,SAC,@ATL,11/08/2019,W,29,20,6,9,66.7,5,6,83.3,3,3,100,0,4,4,5,1,1,2,2,21
De'Andre Hunter,ATL,vs.SAC,11/08/2019,L,22,4,2,7,28.6,0,2,0.0,0,0,-,0,2,2,2,0,0,1,1,-9
Tony Snell,DET,@IND,11/08/2019,L,33,11,4,10,40.0,3,8,37.5,0,0,-,2,0,2,2,1,0,2,3,0
Andre Drummond,DET,@IND,11/08/2019,L,34,15,6,14,42.9,0,2,0.0,3,4,75.0,1,12,13,8,0,1,4,5,9
T.J. Warren,IND,vs.DET,11/08/2019,W,32,17,7,16,43.8,0,1,0.0,3,3,100,2,2,4,0,1,1,2,3,3
Domantas Sabonis,IND,vs.DET,11/08/2019,W,39,17,6,14,42.9,0,2,0.0,5,6,83.3,4,10,14,6,0,1,1,4,6
Aaron Holiday,IND,vs.DET,11/08/2019,W,29,6,2,7,28.6,0,2,0.0,2,2,100,2,4,6,5,2,0,3,0,9
Malcolm Brogdon,IND,vs.DET,11/08/2019,W,32,11,4,11,36.4,0,1,0.0,3,3,100,0,6,6,2,2,0,3,3,8
Justin Holiday,IND,vs.DET,11/08/2019,W,31,16,4,7,57.1,2,5,40.0,6,7,85.7,0,6,6,0,0,4,1,2,3
T.J. McConnell,IND,vs.DET,11/08/2019,W,22,17,8,10,80.0,0,0,-,1,1,100,1,4,5,9,0,1,0,0,0
Svi Mykhailiuk,DET,@IND,11/08/2019,L,16,7,2,4,50.0,1,2,50.0,2,2,100,0,2,2,2,0,0,1,0,5
Doug McDermott,IND,vs.DET,11/08/2019,W,19,14,6,11,54.5,2,3,66.7,0,0,-,0,0,0,1,0,0,1,1,-3
TJ Leaf,IND,vs.DET,11/08/2019,W,9,4,2,2,100,0,0,-,0,0,-,0,1,1,0,0,0,0,0,0
JaKarr Sampson,IND,vs.DET,11/08/2019,W,27,10,4,5,80.0,0,1,0.0,2,3,66.7,1,1,2,0,1,1,1,3,4
Christian Wood,DET,@IND,11/08/2019,L,11,0,0,1,0.0,0,0,-,0,0,-,0,2,2,1,0,0,1,0,-4
Thon Maker,DET,@IND,11/08/2019,L,11,2,1,2,50.0,0,0,-,0,0,-,1,3,4,0,1,2,2,4,-9
Langston Galloway,DET,@IND,11/08/2019,L,31,19,5,11,45.5,3,6,50.0,6,6,100,1,2,3,3,0,1,0,2,-7
Luke Kennard,DET,@IND,11/08/2019,L,41,29,11,21,52.4,4,9,44.4,3,3,100,1,5,6,5,0,0,1,4,-2
Markieff Morris,DET,@IND,11/08/2019,L,26,13,5,10,50.0,2,5,40.0,1,1,100,0,2,2,2,1,0,2,3,-10
Bruce Brown,DET,@IND,11/08/2019,L,37,10,5,13,38.5,0,1,0.0,0,2,0.0,4,2,6,4,3,0,2,5,-12
Ersan Ilyasova,MIL,@UTA,11/08/2019,L,8,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,1,0,0,0,0,-7
Giannis Antetokounmpo,MIL,@UTA,11/08/2019,L,36,30,10,22,45.5,2,6,33.3,8,13,61.5,4,9,13,4,2,2,5,6,-6
Bojan Bogdanovic,UTA,vs.MIL,11/08/2019,W,38,33,9,19,47.4,5,10,50.0,10,10,100,0,5,5,0,0,0,3,1,3
Eric Bledsoe,MIL,@UTA,11/08/2019,L,32,22,8,20,40.0,1,6,16.7,5,5,100,1,7,8,5,0,1,0,1,4
Joe Ingles,UTA,vs.MIL,11/08/2019,W,21,1,0,5,0.0,0,3,0.0,1,2,50.0,0,5,5,3,0,0,2,3,10
Kyle Korver,MIL,@UTA,11/08/2019,L,11,0,0,1,0.0,0,0,-,0,0,-,1,1,2,0,0,0,1,2,-3
Wesley Matthews,MIL,@UTA,11/08/2019,L,23,3,1,2,50.0,1,1,100,0,0,-,0,1,1,1,0,0,0,1,5
Brook Lopez,MIL,@UTA,11/08/2019,L,17,5,2,6,33.3,1,5,20.0,0,0,-,1,3,4,1,1,0,0,5,6
Donte DiVincenzo,MIL,@UTA,11/08/2019,L,14,0,0,4,0.0,0,2,0.0,0,0,-,1,2,3,0,1,0,1,3,-3
Jeff Green,UTA,vs.MIL,11/08/2019,W,15,2,1,6,16.7,0,4,0.0,0,0,-,2,0,2,0,0,0,1,3,9
George Hill,MIL,@UTA,11/08/2019,L,23,2,0,2,0.0,0,1,0.0,2,3,66.7,2,1,3,1,2,0,1,1,-6
Donovan Mitchell,UTA,vs.MIL,11/08/2019,W,38,19,8,22,36.4,2,4,50.0,1,1,100,1,4,5,6,1,0,8,3,-5
Rudy Gobert,UTA,vs.MIL,11/08/2019,W,37,8,1,2,50.0,0,0,-,6,10,60.0,3,14,17,0,0,1,3,5,4
Sterling Brown,MIL,@UTA,11/08/2019,L,23,7,3,8,37.5,0,3,0.0,1,2,50.0,3,5,8,1,2,1,0,1,1
Khris Middleton,MIL,@UTA,11/08/2019,L,38,26,8,22,36.4,5,8,62.5,5,5,100,2,9,11,0,0,0,3,4,4
Mike Conley,UTA,vs.MIL,11/08/2019,W,32,20,7,15,46.7,5,9,55.6,1,2,50.0,1,2,3,3,0,0,2,4,-1
Robin Lopez,MIL,@UTA,11/08/2019,L,14,5,2,4,50.0,0,0,-,1,2,50.0,1,0,1,0,0,0,1,2,-8
Royce O'Neale,UTA,vs.MIL,11/08/2019,W,37,11,4,6,66.7,3,4,75.0,0,0,-,0,11,11,2,1,0,0,4,-4
Georges Niang,UTA,vs.MIL,11/08/2019,W,12,2,1,3,33.3,0,2,0.0,0,0,-,0,0,0,0,0,0,0,2,0
Tony Bradley,UTA,vs.MIL,11/08/2019,W,11,7,3,6,50.0,0,0,-,1,4,25.0,4,4,8,1,1,0,1,2,-1
D.J. Wilson,MIL,@UTA,11/08/2019,L,2,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,0,-2
Mario Hezonja,POR,vs.BKN,11/08/2019,L,20,6,2,9,22.2,0,1,0.0,2,2,100,3,6,9,1,1,0,1,2,-2
CJ McCollum,POR,vs.BKN,11/08/2019,L,40,8,4,19,21.1,0,2,0.0,0,0,-,2,3,5,0,1,2,2,4,6
Kent Bazemore,POR,vs.BKN,11/08/2019,L,19,3,1,2,50.0,1,1,100,0,0,-,0,3,3,2,0,0,2,2,-5
Dzanan Musa,BKN,@POR,11/08/2019,W,6,2,1,3,33.3,0,2,0.0,0,0,-,0,1,1,0,0,0,0,1,4
Anthony Tolliver,POR,vs.BKN,11/08/2019,L,5,0,0,1,0.0,0,0,-,0,0,-,1,0,1,0,0,0,0,1,-4
Rodney Hood,POR,vs.BKN,11/08/2019,L,6,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,2,-2
Kyrie Irving,BKN,@POR,11/08/2019,W,39,33,12,27,44.4,4,8,50.0,5,5,100,1,2,3,6,1,1,1,3,-7
Damian Lillard,POR,vs.BKN,11/08/2019,L,40,60,19,33,57.6,7,16,43.8,15,15,100,0,4,4,5,0,0,2,1,4
Skal Labissiere,POR,vs.BKN,11/08/2019,L,9,2,1,1,100,0,0,-,0,0,-,1,0,1,0,0,0,2,5,0
David Nwaba,BKN,@POR,11/08/2019,W,12,0,0,0,-,0,0,-,0,0,-,0,2,2,0,1,1,1,2,9
Anfernee Simons,POR,vs.BKN,11/08/2019,L,36,15,5,14,35.7,2,7,28.6,3,4,75.0,0,4,4,2,0,1,0,1,-4
Gary Trent Jr.,POR,vs.BKN,11/08/2019,L,13,3,1,3,33.3,1,3,33.3,0,0,-,1,1,2,0,0,0,1,0,-11
Garrett Temple,BKN,@POR,11/08/2019,W,20,6,2,7,28.6,2,6,33.3,0,0,-,1,3,4,0,1,0,1,1,-2
Nicolas Claxton,BKN,@POR,11/08/2019,W,12,8,3,5,60.0,0,0,-,2,5,40.0,5,1,6,1,0,0,0,2,5
Taurean Prince,BKN,@POR,11/08/2019,W,21,3,1,6,16.7,1,3,33.3,0,0,-,2,5,7,0,1,0,2,5,-10
Nassir Little,POR,vs.BKN,11/08/2019,L,19,8,3,5,60.0,0,0,-,2,2,100,1,2,3,0,1,1,0,4,-1
Hassan Whiteside,POR,vs.BKN,11/08/2019,L,34,10,4,10,40.0,0,0,-,2,2,100,4,11,15,1,0,5,0,2,-1
Spencer Dinwiddie,BKN,@POR,11/08/2019,W,35,34,11,18,61.1,6,10,60.0,6,7,85.7,1,4,5,4,1,0,1,3,22
Joe Harris,BKN,@POR,11/08/2019,W,31,14,5,12,41.7,2,4,50.0,2,2,100,3,2,5,1,0,1,0,2,-1
Caris LeVert,BKN,@POR,11/08/2019,W,29,7,2,13,15.4,1,4,25.0,2,3,66.7,0,9,9,5,0,1,3,4,0
Jarrett Allen,BKN,@POR,11/08/2019,W,36,12,4,8,50.0,0,0,-,4,8,50.0,3,6,9,1,1,5,0,2,0
Wes Iwundu,ORL,vs.MEM,11/08/2019,W,8,0,0,3,0.0,0,1,0.0,0,0,-,0,3,3,1,0,0,0,0,-6
Al-Farouq Aminu,ORL,vs.MEM,11/08/2019,W,19,5,1,6,16.7,1,5,20.0,2,2,100,0,3,3,2,2,1,0,2,9
Nikola Vucevic,ORL,vs.MEM,11/08/2019,W,32,23,9,16,56.3,1,3,33.3,4,5,80.0,3,13,16,6,2,1,1,0,27
Evan Fournier,ORL,vs.MEM,11/08/2019,W,27,19,7,13,53.8,2,4,50.0,3,3,100,0,7,7,6,0,1,0,3,25
Khem Birch,ORL,vs.MEM,11/08/2019,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,4
Markelle Fultz,ORL,vs.MEM,11/08/2019,W,23,7,2,7,28.6,0,1,0.0,3,4,75.0,0,2,2,1,2,2,3,0,23
Jonathan Isaac,ORL,vs.MEM,11/08/2019,W,29,22,9,11,81.8,1,3,33.3,3,4,75.0,1,7,8,0,1,4,1,3,23
Amile Jefferson,ORL,vs.MEM,11/08/2019,W,3,2,1,1,100,0,0,-,0,0,-,1,1,2,0,0,0,0,0,4
Jae Crowder,MEM,@ORL,11/08/2019,L,24,8,3,7,42.9,2,6,33.3,0,0,-,1,3,4,3,1,0,0,3,-19
Bruno Caboclo,MEM,@ORL,11/08/2019,L,6,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,1,0,1,-7
Tyus Jones,MEM,@ORL,11/08/2019,L,18,9,4,7,57.1,1,2,50.0,0,0,-,0,0,0,6,1,0,3,2,-8
Dillon Brooks,MEM,@ORL,11/08/2019,L,22,3,0,7,0.0,0,1,0.0,3,3,100,1,3,4,1,0,2,0,2,-14
